area,session,object,event,start_bin,stop_bin,center_time_s,acc,auc,n_pcs_used,p_auc,null_auc_mean,null_auc_ci95_high,q_auc
F5,MonkeyB_Session04,Object1,Event1,18,23,0.21,0.6733333333333333,0.7911111111111113,8,0.0239520958083832,0.4420533333333333,0.7536666666666664,0.6197604790419153
F5,MonkeyB_Session04,Object1,Event1,19,24,0.2299999999999999,0.5833333333333334,0.691111111111111,8,0.0459081836327345,0.4830400000000001,0.7733333333333334,0.6197604790419153
F5,MonkeyB_Session04,Object1,Event1,20,25,0.25,0.6233333333333334,0.68,8,0.3273453093812375,0.4842666666666667,0.7600000000000001,0.9411177644710579
F5,MonkeyB_Session04,Object1,Event1,21,26,0.27,0.4233333333333333,0.4511111111111112,8,0.874251497005988,0.4578933333333333,0.7733333333333334,1.0
F5,MonkeyB_Session04,Object1,Event1,22,27,0.29,0.5333333333333333,0.5355555555555557,8,0.8183632734530938,0.4908533333333333,0.76,1.0
F5,MonkeyB_Session04,Object1,Event1,23,28,0.31,0.4166666666666666,0.42,8,0.7524950099800399,0.48912,0.7803333333333331,1.0
F5,MonkeyB_Session04,Object1,Event1,24,29,0.33,0.66,0.6511111111111112,8,0.4031936127744511,0.46352,0.7600000000000001,0.9701929474384563
F5,MonkeyB_Session04,Object1,Event1,25,30,0.35,0.58,0.6133333333333334,8,0.4530938123752495,0.4432266666666667,0.7200000000000001,0.9701929474384563
F5,MonkeyB_Session04,Object1,Event1,26,31,0.37,0.5233333333333332,0.5866666666666668,8,0.2195608782435129,0.43,0.7136666666666664,0.7769077230155071
F5,MonkeyB_Session04,Object1,Event1,27,32,0.3899999999999999,0.5399999999999999,0.5177777777777778,8,0.5429141716566867,0.4805066666666666,0.7403333333333331,0.9701929474384563
F5,MonkeyB_Session04,Object1,Event1,28,33,0.41,0.4433333333333333,0.4055555555555555,8,0.6047904191616766,0.4954666666666667,0.7866666666666667,0.9701929474384563
F5,MonkeyB_Session04,Object1,Event1,29,34,0.43,0.3733333333333333,0.2888888888888889,8,0.9700598802395208,0.5112266666666667,0.7600000000000001,1.0
F5,MonkeyB_Session04,Object1,Event1,30,35,0.45,0.51,0.4844444444444445,8,0.5888223552894212,0.4950400000000001,0.7600000000000001,0.9701929474384563
F5,MonkeyB_Session04,Object1,Event1,31,36,0.47,0.3633333333333333,0.3666666666666666,8,0.3772455089820359,0.4936266666666666,0.7600000000000001,0.9701929474384563
F5,MonkeyB_Session04,Object1,Event1,32,37,0.49,0.5666666666666667,0.6044444444444445,8,0.0279441117764471,0.49192,0.7733333333333334,0.6197604790419153
F5,MonkeyB_Session04,Object1,Event1,33,38,0.51,0.52,0.5311111111111111,8,0.0538922155688622,0.4950933333333334,0.7803333333333331,0.6197604790419153
F5,MonkeyB_Session04,Object1,Event1,34,39,0.53,0.5199999999999999,0.528888888888889,8,0.2974051896207584,0.5080266666666666,0.7466666666666667,0.9120425815036591
F5,MonkeyB_Session04,Object1,Event1,35,40,0.55,0.5099999999999999,0.4911111111111111,8,0.6207584830339321,0.5,0.7733333333333334,0.9701929474384563
F5,MonkeyB_Session04,Object1,Event1,36,41,0.5700000000000001,0.47,0.5177777777777778,8,0.1696606786427145,0.4904266666666666,0.7600000000000001,0.7769077230155071
F5,MonkeyB_Session04,Object1,Event1,37,42,0.5900000000000001,0.4899999999999999,0.4977777777777779,8,0.4810379241516966,0.4974933333333333,0.7866666666666666,0.9701929474384563
F5,MonkeyB_Session04,Object1,Event1,38,43,0.6100000000000001,0.49,0.5222222222222223,8,0.4291417165668663,0.47288,0.7803333333333331,0.9701929474384563
F5,MonkeyB_Session04,Object1,Event1,39,44,0.6300000000000001,0.5266666666666667,0.5822222222222222,8,0.2594810379241516,0.45936,0.7333333333333334,0.8525805531793553
F5,MonkeyB_Session04,Object1,Event1,40,45,0.6499999999999999,0.5366666666666667,0.5622222222222222,8,0.590818363273453,0.50536,0.7669999999999998,0.9701929474384563
F5,MonkeyB_Session04,Object1,Event1,41,46,0.6699999999999999,0.5133333333333333,0.508888888888889,8,0.8423153692614771,0.5127466666666667,0.7866666666666667,1.0
F5,MonkeyB_Session04,Object1,Event1,42,47,0.69,0.6300000000000001,0.6222222222222222,8,0.1516966067864271,0.5104266666666667,0.7466666666666667,0.7769077230155071
F5,MonkeyB_Session04,Object1,Event1,43,48,0.71,0.52,0.5177777777777778,8,0.5329341317365269,0.5345066666666667,0.7866666666666667,0.9701929474384563
F5,MonkeyB_Session04,Object1,Event1,44,49,0.73,0.4966666666666666,0.4866666666666667,8,0.5788423153692615,0.5393066666666667,0.7936666666666664,0.9701929474384563
F5,MonkeyB_Session04,Object1,Event1,45,50,0.75,0.3933333333333333,0.3533333333333333,8,0.6666666666666666,0.5172266666666667,0.7999999999999999,0.9892473118279569
F5,MonkeyB_Session04,Object1,Event3,0,5,-0.75,0.57,0.5822222222222223,8,0.3512974051896207,0.5007733333333334,0.7600000000000001,0.8515825491873394
F5,MonkeyB_Session04,Object1,Event3,1,6,-0.73,0.4833333333333333,0.4688888888888889,8,0.5149700598802395,0.4930133333333333,0.7936666666666664,0.8714877936434823
F5,MonkeyB_Session04,Object1,Event3,2,7,-0.7100000000000001,0.45,0.4555555555555556,8,0.8183632734530938,0.48328,0.7733333333333334,0.9480710709728084
F5,MonkeyB_Session04,Object1,Event3,3,8,-0.6900000000000001,0.4666666666666666,0.4266666666666666,8,0.716566866267465,0.4869333333333334,0.7866666666666667,0.9273218269343664
F5,MonkeyB_Session04,Object1,Event3,4,9,-0.67,0.5,0.4866666666666666,8,0.3932135728542914,0.5021333333333333,0.7866666666666667,0.8714877936434823
F5,MonkeyB_Session04,Object1,Event3,5,10,-0.65,0.5033333333333333,0.4844444444444444,8,0.5508982035928144,0.49952,0.7733333333333334,0.8792647263612311
F5,MonkeyB_Session04,Object1,Event3,6,11,-0.63,0.4766666666666666,0.4577777777777777,8,0.3153692614770459,0.4970666666666667,0.7866666666666667,0.8515825491873394
F5,MonkeyB_Session04,Object1,Event3,7,12,-0.6100000000000001,0.4566666666666667,0.44,8,0.3373253493013972,0.4831999999999999,0.7600000000000001,0.8515825491873394
F5,MonkeyB_Session04,Object1,Event3,8,13,-0.5900000000000001,0.3566666666666666,0.3222222222222222,8,0.8762475049900199,0.4850666666666666,0.7466666666666667,0.9480710709728084
F5,MonkeyB_Session04,Object1,Event3,9,14,-0.5700000000000001,0.3933333333333333,0.3911111111111112,8,0.906187624750499,0.5051466666666666,0.7866666666666667,0.9493394164052846
F5,MonkeyB_Session04,Object1,Event3,10,15,-0.55,0.4299999999999999,0.3955555555555556,8,0.6626746506986028,0.48616,0.7466666666666667,0.9033361847733105
F5,MonkeyB_Session04,Object1,Event3,11,16,-0.53,0.4466666666666666,0.4688888888888889,8,0.8183632734530938,0.4916266666666666,0.7669999999999998,0.9480710709728084
F5,MonkeyB_Session04,Object1,Event3,12,17,-0.51,0.3766666666666666,0.3533333333333333,8,0.6706586826347305,0.48896,0.7733333333333333,0.9033361847733105
F5,MonkeyB_Session04,Object1,Event3,13,18,-0.49,0.4966666666666666,0.528888888888889,8,0.467065868263473,0.5071733333333334,0.7866666666666667,0.8714877936434823
F5,MonkeyB_Session04,Object1,Event3,14,19,-0.47,0.5866666666666667,0.5755555555555556,8,0.2135728542914171,0.5101066666666667,0.7733333333333334,0.829165199013737
F5,MonkeyB_Session04,Object1,Event3,15,20,-0.45,0.55,0.5822222222222223,8,0.5728542914171657,0.4841333333333333,0.7466666666666667,0.8792647263612311
F5,MonkeyB_Session04,Object1,Event3,16,21,-0.43,0.4133333333333333,0.3666666666666667,8,0.8542914171656687,0.5108533333333334,0.8069999999999998,0.9480710709728084
F5,MonkeyB_Session04,Object1,Event3,17,22,-0.41,0.4866666666666667,0.448888888888889,8,0.6467065868263473,0.4696266666666667,0.7600000000000001,0.9033361847733105
F5,MonkeyB_Session04,Object1,Event3,18,23,-0.39,0.6,0.5733333333333335,8,0.2514970059880239,0.46384,0.7333333333333334,0.8515825491873394
F5,MonkeyB_Session04,Object1,Event3,19,24,-0.37,0.5433333333333333,0.5377777777777778,8,0.0938123752495009,0.4589066666666666,0.7466666666666667,0.4422583404619328
F5,MonkeyB_Session04,Object1,Event3,20,25,-0.35,0.4566666666666667,0.4666666666666667,8,0.2914171656686626,0.47368,0.7733333333333334,0.8515825491873394
F5,MonkeyB_Session04,Object1,Event3,21,26,-0.33,0.4233333333333333,0.4022222222222223,8,0.6327345309381237,0.4551733333333333,0.7200000000000001,0.9033361847733105
F5,MonkeyB_Session04,Object1,Event3,22,27,-0.31,0.4899999999999999,0.4911111111111111,8,0.5489021956087824,0.4516266666666667,0.7536666666666665,0.8792647263612311
F5,MonkeyB_Session04,Object1,Event3,23,28,-0.29,0.5199999999999999,0.5377777777777778,8,0.3493013972055888,0.4618133333333333,0.7466666666666667,0.8515825491873394
F5,MonkeyB_Session04,Object1,Event3,24,29,-0.27,0.5833333333333334,0.6088888888888889,8,0.5668662674650699,0.4430933333333333,0.7333333333333334,0.8792647263612311
F5,MonkeyB_Session04,Object1,Event3,25,30,-0.25,0.6033333333333333,0.6844444444444444,8,0.0239520958083832,0.4288533333333333,0.7200000000000001,0.12160294795025317
F5,MonkeyB_Session04,Object1,Event3,26,31,-0.2299999999999999,0.4966666666666666,0.4933333333333333,8,0.4890219560878243,0.4997333333333333,0.8,0.8714877936434823
F5,MonkeyB_Session04,Object1,Event3,27,32,-0.21,0.51,0.5044444444444445,8,0.405189620758483,0.5302133333333333,0.7866666666666667,0.8714877936434823
F5,MonkeyB_Session04,Object1,Event3,28,33,-0.19,0.4933333333333333,0.5444444444444446,8,0.4650698602794411,0.5291466666666667,0.8000000000000002,0.8714877936434823
F5,MonkeyB_Session04,Object1,Event3,29,34,-0.17,0.5166666666666666,0.5066666666666666,8,0.3373253493013972,0.5190933333333334,0.7733333333333334,0.8515825491873394
F5,MonkeyB_Session04,Object1,Event3,30,35,-0.15,0.55,0.58,8,0.4491017964071856,0.5167733333333333,0.7600000000000001,0.8714877936434823
F5,MonkeyB_Session04,Object1,Event3,31,36,-0.13,0.5366666666666666,0.5555555555555557,8,0.1317365269461078,0.5336533333333334,0.7866666666666667,0.5434131736526947
F5,MonkeyB_Session04,Object1,Event3,32,37,-0.1099999999999999,0.3966666666666666,0.428888888888889,8,0.6287425149700598,0.5221066666666667,0.7866666666666667,0.9033361847733105
F5,MonkeyB_Session04,Object1,Event3,33,38,-0.09,0.51,0.588888888888889,8,0.2874251497005988,0.4940533333333334,0.7936666666666665,0.8515825491873394
F5,MonkeyB_Session04,Object1,Event3,34,39,-0.07,0.5233333333333333,0.4866666666666667,8,0.5089820359281437,0.50688,0.8000000000000002,0.8714877936434823
F5,MonkeyB_Session04,Object1,Event3,35,40,-0.05,0.5366666666666666,0.54,8,0.7524950099800399,0.4760266666666667,0.7669999999999998,0.9370692577109931
F5,MonkeyB_Session04,Object1,Event3,36,41,-0.03,0.5333333333333333,0.5044444444444445,8,0.8562874251497006,0.4743733333333333,0.7600000000000001,0.9480710709728084
F5,MonkeyB_Session04,Object1,Event3,37,42,-0.01,0.3966666666666666,0.3444444444444445,8,0.9560878243512974,0.52512,0.7733333333333334,0.9707968678028558
F5,MonkeyB_Session04,Object1,Event3,38,43,0.01,0.4199999999999999,0.4488888888888889,8,0.6387225548902196,0.5126133333333334,0.7536666666666665,0.9033361847733105
F5,MonkeyB_Session04,Object1,Event3,39,44,0.03,0.42,0.3733333333333333,8,0.93812375249501,0.5081066666666667,0.7466666666666667,0.9674401197604791
F5,MonkeyB_Session04,Object1,Event3,40,45,0.0499999999999999,0.4399999999999999,0.4111111111111111,8,0.4411177644710579,0.4708533333333333,0.7600000000000001,0.8714877936434823
F5,MonkeyB_Session04,Object1,Event3,41,46,0.0699999999999999,0.3033333333333333,0.2311111111111111,8,0.8682634730538922,0.4928266666666667,0.7466666666666667,0.9480710709728084
F5,MonkeyB_Session04,Object1,Event3,42,47,0.0899999999999999,0.5266666666666666,0.548888888888889,8,0.1317365269461078,0.4808533333333333,0.7733333333333334,0.5434131736526947
F5,MonkeyB_Session04,Object1,Event3,43,48,0.1099999999999999,0.3433333333333332,0.2866666666666667,8,0.906187624750499,0.45184,0.7466666666666667,0.9493394164052846
F5,MonkeyB_Session04,Object1,Event3,44,49,0.13,0.4433333333333333,0.4222222222222222,8,0.7524950099800399,0.4473066666666667,0.7136666666666664,0.9370692577109931
F5,MonkeyB_Session04,Object1,Event3,45,50,0.15,0.4933333333333333,0.54,8,0.4870259481037924,0.4936533333333334,0.7669999999999998,0.8714877936434823
F5,MonkeyB_Session04,Object1,Event3,46,51,0.1699999999999999,0.58,0.6577777777777779,8,0.2435129740518962,0.4727466666666666,0.7466666666666667,0.8515825491873394
F5,MonkeyB_Session04,Object1,Event3,47,52,0.1899999999999999,0.4599999999999999,0.4422222222222223,8,0.6946107784431138,0.46552,0.7669999999999998,0.9168862275449102
F5,MonkeyB_Session04,Object1,Event3,48,53,0.2099999999999999,0.5533333333333333,0.5111111111111112,8,0.3612774451097804,0.4768799999999999,0.7466666666666667,0.8515825491873394
F5,MonkeyB_Session04,Object1,Event3,49,54,0.2299999999999999,0.5133333333333333,0.5177777777777777,8,0.8403193612774451,0.5037066666666667,0.7669999999999998,0.9480710709728084
F5,MonkeyB_Session04,Object1,Event3,50,55,0.25,0.5033333333333334,0.4800000000000001,8,0.311377245508982,0.4676266666666667,0.7333333333333334,0.8515825491873394
F5,MonkeyB_Session04,Object1,Event3,51,56,0.27,0.4333333333333333,0.3955555555555555,8,0.996007984031936,0.52528,0.7733333333333334,0.9960079840319359
F5,MonkeyB_Session04,Object1,Event3,52,57,0.29,0.58,0.6088888888888889,8,0.8662674650698603,0.5514933333333334,0.820333333333333,0.9480710709728084
F5,MonkeyB_Session04,Object1,Event3,53,58,0.31,0.6899999999999998,0.8044444444444443,8,0.4291417165668663,0.5227999999999999,0.7936666666666664,0.8714877936434823
F5,MonkeyB_Session04,Object1,Event3,54,59,0.33,0.7666666666666666,0.8755555555555555,8,0.0019960079840319,0.4743466666666667,0.7600000000000001,0.021956087824350903
F5,MonkeyB_Session04,Object1,Event3,55,60,0.3500000000000001,0.8266666666666665,0.9222222222222224,8,0.0019960079840319,0.5195733333333333,0.7733333333333334,0.021956087824350903
F5,MonkeyB_Session04,Object1,Event3,56,61,0.3699999999999999,0.83,0.9133333333333332,8,0.0019960079840319,0.5088533333333334,0.7466666666666667,0.021956087824350903
F5,MonkeyB_Session04,Object1,Event3,57,62,0.3899999999999999,0.8466666666666667,0.9133333333333332,8,0.0039920159680638,0.5000266666666666,0.7536666666666665,0.03293413173652635
F5,MonkeyB_Session04,Object1,Event3,58,63,0.4099999999999999,0.7266666666666666,0.808888888888889,8,0.0179640718562874,0.49064,0.7600000000000001,0.09880239520958072
F5,MonkeyB_Session04,Object1,Event3,59,64,0.4299999999999999,0.8500000000000001,0.891111111111111,8,0.0039920159680638,0.4852533333333333,0.7466666666666667,0.03293413173652635
F5,MonkeyB_Session04,Object1,Event3,60,65,0.4499999999999999,0.8333333333333333,0.9088888888888887,8,0.0019960079840319,0.5140800000000001,0.7733333333333334,0.021956087824350903
F5,MonkeyB_Session04,Object1,Event3,61,66,0.47,0.7700000000000001,0.84,8,0.0059880239520958,0.4992,0.7733333333333334,0.043912175648702534
F5,MonkeyB_Session04,Object1,Event3,62,67,0.49,0.6433333333333333,0.7422222222222223,8,0.0079840319361277,0.5192533333333333,0.7600000000000001,0.05269461077844282
F5,MonkeyB_Session04,Object1,Event3,63,68,0.51,0.69,0.7822222222222222,8,0.0019960079840319,0.4921600000000001,0.7600000000000001,0.021956087824350903
F5,MonkeyB_Session04,Object1,Event3,64,69,0.53,0.7199999999999999,0.7866666666666666,8,0.0139720558882235,0.48784,0.7600000000000001,0.08383233532934099
F5,MonkeyB_Session04,Object1,Event3,65,70,0.55,0.7633333333333334,0.8688888888888888,8,0.0019960079840319,0.4863466666666667,0.7733333333333334,0.021956087824350903
F5,MonkeyB_Session04,Object2,Event1,0,5,-0.15,0.58,0.6200000000000001,8,0.1257485029940119,0.4601333333333333,0.7536666666666665,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,1,6,-0.13,0.5299999999999999,0.5644444444444445,8,0.3872255489021956,0.49712,0.7803333333333331,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,2,7,-0.11,0.5233333333333333,0.5222222222222223,8,0.343313373253493,0.4780266666666666,0.7466666666666667,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,3,8,-0.09,0.5233333333333333,0.5377777777777779,8,0.3812375249500998,0.4887733333333333,0.7866666666666667,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,4,9,-0.07,0.6,0.6066666666666667,8,0.5828343313373253,0.5022666666666666,0.7733333333333334,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,5,10,-0.05,0.5466666666666666,0.54,8,0.6127744510978044,0.4946666666666667,0.76,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,6,11,-0.03,0.48,0.4844444444444445,8,0.6487025948103793,0.5025866666666667,0.7866666666666667,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,7,12,-0.01,0.3266666666666666,0.2355555555555556,8,0.9800399201596808,0.50216,0.7669999999999998,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,8,13,0.0099999999999999,0.4466666666666666,0.3755555555555555,8,0.9780439121756488,0.5138933333333333,0.7669999999999998,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,9,14,0.03,0.3666666666666667,0.3044444444444444,8,0.9700598802395208,0.5229066666666666,0.7733333333333334,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,10,15,0.0499999999999999,0.4366666666666667,0.3911111111111112,8,0.9161676646706588,0.5117066666666668,0.7733333333333334,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,11,16,0.07,0.52,0.4733333333333333,8,0.5808383233532934,0.5111733333333333,0.7733333333333334,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,12,17,0.0899999999999999,0.44,0.4244444444444445,8,0.656686626746507,0.5205066666666667,0.7936666666666664,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,13,18,0.1099999999999999,0.4266666666666666,0.4088888888888888,8,0.6347305389221557,0.50992,0.7669999999999998,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,14,19,0.13,0.45,0.4288888888888889,8,0.624750499001996,0.51244,0.7936666666666665,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,15,20,0.15,0.5266666666666666,0.5444444444444445,8,0.590818363273453,0.4926399999999999,0.7600000000000001,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,16,21,0.1699999999999999,0.4866666666666666,0.4866666666666667,8,0.8323353293413174,0.4954133333333334,0.7600000000000001,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,17,22,0.19,0.5066666666666667,0.4866666666666666,8,0.8622754491017964,0.49416,0.7600000000000001,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,18,23,0.21,0.44,0.3955555555555555,8,0.812375249500998,0.5100266666666666,0.8000000000000002,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,19,24,0.2299999999999999,0.42,0.4288888888888889,8,0.4910179640718562,0.4654933333333333,0.7333333333333334,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,20,25,0.25,0.3766666666666667,0.3066666666666667,8,0.9281437125748504,0.4950133333333333,0.7606666666666662,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,21,26,0.27,0.6333333333333334,0.6733333333333333,8,0.1936127744510978,0.47648,0.7733333333333334,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,22,27,0.29,0.58,0.5955555555555557,8,0.4091816367265469,0.4549866666666667,0.7403333333333331,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,23,28,0.31,0.5666666666666667,0.6044444444444446,8,0.3792415169660678,0.4499733333333333,0.7403333333333331,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,24,29,0.33,0.5633333333333334,0.56,8,0.500998003992016,0.5068,0.7600000000000001,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,25,30,0.35,0.5066666666666666,0.5155555555555555,8,0.2514970059880239,0.4940266666666666,0.7600000000000001,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,26,31,0.37,0.4566666666666666,0.4088888888888889,8,0.9021956087824352,0.5037333333333334,0.7733333333333334,0.9920159680638724
F5,MonkeyB_Session04,Object2,Event1,27,32,0.3899999999999999,0.4966666666666667,0.4977777777777777,8,0.6506986027944112,0.4901066666666667,0.7403333333333331,0.9920159680638724
